volume_cm3,surface_area_cm2,aspect_ratio,num_faces,num_edges,num_holes,num_pockets,max_depth_mm,machinability,density,tolerance_factor,is_turning,is_milling,is_drilling,is_grinding,machining_time_min
468.78,78.91,4.455,1162,2581,5,6,58.28,1.2,8.5,1.6,1,1,1,1,81.43
351.83,773.15,4.256,942,2569,2,0,48.6,1.0,2.7,1.0,1,1,1,0,36.717
217.95,159.56,29.233,2488,742,8,6,4.19,1.8,7.85,1.25,0,1,1,1,41.377
134.4,774.84,8.91,806,2605,7,5,35.15,1.2,8.5,1.6,1,1,1,0,106.423
406.86,207.18,5.2,941,1445,13,3,31.27,0.5,1.05,1.0,1,1,1,0,23.938
178.46,190.33,3.934,1768,541,13,6,56.3,1.8,7.85,1.0,1,1,1,0,80.673
23.26,276.73,2.365,601,831,10,1,58.45,5.0,4.5,1.0,0,1,1,0,108.738
473.8,478.64,3.174,1218,2531,9,2,5.73,5.0,4.5,1.0,1,1,1,0,181.409
155.86,738.58,3.218,212,570,12,1,45.95,0.5,1.05,1.25,1,1,1,1,23.513
187.22,149.17,1.831,1388,2567,13,6,35.38,1.0,2.7,1.0,0,1,1,0,29.21
251.35,64.14,4.2,2466,1182,9,1,4.54,1.2,8.5,1.6,1,1,1,1,37.599
475.08,446.51,12.218,595,1669,3,4,26.05,1.2,8.5,1.25,0,1,1,0,53.624
360.26,504.51,6.059,283,2402,0,4,43.02,0.5,1.05,1.6,0,1,0,1,29.4
95.87,153.15,3.419,2087,106,13,1,44.76,5.0,4.5,1.6,0,1,1,0,174.091
417.88,309.9,3.751,2473,353,6,2,9.47,1.2,8.5,1.25,1,1,1,1,48.708
408.0,51.63,2.999,1682,2882,2,2,36.29,1.2,8.5,1.6,0,1,1,0,29.768
134.47,313.44,12.257,1534,1777,12,4,7.2,0.5,1.05,1.25,0,1,1,1,12.17
471.91,616.75,4.957,180,645,2,7,56.76,1.2,8.5,1.6,1,1,1,0,150.212
318.1,367.12,1.597,2259,1049,7,2,36.62,5.0,4.5,1.0,0,1,1,0,119.346
352.97,649.26,4.515,1802,2631,8,3,47.23,1.2,8.5,1.0,0,1,1,0,47.464
51.21,70.78,6.449,753,2340,4,4,44.0,1.0,2.7,1.25,1,1,1,1,16.991
109.03,113.68,8.171,577,1442,10,4,48.48,1.2,8.5,1.25,1,1,1,0,40.66
345.14,694.83,3.733,674,607,13,2,47.68,1.8,7.85,1.6,1,1,1,1,162.114
208.86,207.88,16.832,1626,2383,0,5,34.15,1.8,7.85,1.0,1,1,0,0,49.511
299.6,245.78,7.276,1929,532,5,4,56.43,1.0,2.7,1.6,1,1,1,1,63.597
411.27,599.6,4.294,2099,2465,13,2,42.23,1.0,2.7,1.0,1,1,1,0,60.401
86.69,68.66,25.864,82,1082,4,4,33.09,1.2,8.5,1.6,0,1,1,1,18.031
244.04,705.82,3.655,503,613,1,4,40.18,1.0,2.7,1.0,1,1,1,0,47.296
399.38,198.96,2.65,2441,1332,7,7,27.82,1.2,8.5,1.6,0,1,1,1,66.753
395.84,346.73,5.169,999,417,0,5,51.22,5.0,4.5,1.0,1,1,0,0,228.618
210.9,693.79,28.612,61,238,11,3,47.07,5.0,4.5,1.6,0,1,1,1,347.366
26.15,496.69,4.75,1794,1113,7,7,51.98,0.5,1.05,1.0,1,1,1,0,21.055
295.04,126.15,2.029,97,2861,12,4,54.71,1.0,2.7,1.6,0,1,1,1,46.706
495.81,276.68,4.405,949,1790,3,1,25.27,0.5,1.05,1.25,0,1,1,1,15.411
482.99,497.46,9.216,405,2799,8,5,4.2,1.2,8.5,1.0,1,1,1,0,76.248
138.29,598.82,50.15,2442,808,10,2,24.02,5.0,4.5,1.6,0,1,1,1,222.902
494.94,648.49,1.421,1217,274,7,1,15.88,1.2,8.5,1.25,0,1,1,1,47.647
246.47,472.92,5.657,235,1908,13,7,56.34,0.5,1.05,1.25,1,1,1,0,42.51
461.27,122.93,2.187,538,963,11,1,47.98,0.5,1.05,1.25,0,1,1,0,21.659
224.83,366.95,17.473,483,1346,3,4,30.48,0.5,1.05,1.6,1,1,1,1,29.111
91.09,465.22,6.544,767,754,10,7,9.23,1.0,2.7,1.0,1,1,1,0,42.416
304.82,344.34,12.906,454,349,9,6,43.45,1.2,8.5,1.0,0,1,1,0,50.976
223.85,123.98,4.296,2102,1954,7,7,44.52,1.2,8.5,1.25,0,1,1,0,36.019
202.0,783.06,3.371,2287,179,9,0,6.23,5.0,4.5,1.25,0,1,1,1,112.734
44.43,778.08,2.07,1907,1700,12,1,39.87,1.2,8.5,1.25,0,1,1,0,40.726
57.42,710.15,22.754,245,1137,12,7,8.31,1.0,2.7,1.0,1,1,1,0,53.673
120.36,284.87,5.478,1294,1444,14,4,53.28,1.8,7.85,1.6,1,1,1,1,113.849
159.12,382.98,3.773,335,548,1,4,38.41,5.0,4.5,1.6,1,1,1,0,209.166
52.11,608.97,2.798,2451,1413,3,0,31.24,1.8,7.85,1.25,0,1,1,1,22.15
46.23,312.1,2.194,832,868,4,4,58.54,1.2,8.5,1.0,0,1,1,0,28.698
223.69,795.67,2.027,2228,214,4,6,11.93,5.0,4.5,1.6,0,1,1,1,454.94
80.87,234.51,7.982,946,806,1,4,15.41,1.2,8.5,1.25,1,1,1,0,25.345
220.19,206.21,3.432,1963,2573,8,6,9.52,1.0,2.7,1.6,0,1,1,1,28.259
417.63,512.22,2.544,1062,2806,8,5,6.21,1.2,8.5,1.6,0,1,1,1,76.33
216.48,524.72,43.949,2020,509,14,2,41.08,0.5,1.05,1.6,1,1,1,1,41.607
396.89,121.77,5.531,106,670,1,5,10.54,0.5,1.05,1.6,1,1,1,1,31.56
455.48,192.77,5.788,1139,2993,6,2,55.48,1.2,8.5,1.25,1,1,1,1,76.255
344.18,757.81,6.407,1634,573,12,5,15.16,0.5,1.05,1.0,1,1,1,0,37.678
319.23,757.91,4.301,1705,2930,3,3,55.2,0.5,1.05,1.0,1,1,1,0,26.859
387.71,513.55,3.02,2365,2516,0,1,3.06,1.2,8.5,1.25,0,1,0,1,30.071
338.78,792.84,2.818,2216,2655,3,0,27.99,1.2,8.5,1.6,0,1,1,1,45.337
22.52,523.76,3.644,1503,1822,4,2,25.23,1.2,8.5,1.6,0,1,1,1,36.064
326.3,369.97,2.185,655,621,13,7,53.6,5.0,4.5,1.25,0,1,1,1,364.047
316.34,320.16,1.091,1386,1525,7,7,23.3,5.0,4.5,1.0,0,1,1,0,177.645
218.51,578.15,3.704,1210,1699,9,2,39.4,1.0,2.7,1.6,1,1,1,1,57.415
107.22,404.75,5.41,1801,2846,1,3,29.9,1.0,2.7,1.0,1,1,1,0,26.743
127.08,332.03,2.118,1156,338,10,6,11.7,5.0,4.5,1.25,0,1,1,1,172.051
468.69,430.4,2.901,511,403,13,5,34.24,0.5,1.05,1.0,0,1,1,0,21.934
60.16,269.72,8.309,1831,361,7,2,37.78,5.0,4.5,1.25,1,1,1,0,115.076
317.95,320.03,4.409,2230,1533,3,3,17.5,1.0,2.7,1.25,0,1,1,1,28.731
487.51,352.98,5.734,732,2762,9,7,32.04,5.0,4.5,1.25,1,1,1,1,334.415
217.16,150.76,16.905,1180,1174,6,3,16.03,1.2,8.5,1.25,0,1,1,1,22.053
485.22,708.47,4.948,906,2979,12,4,50.44,1.0,2.7,1.6,1,1,1,0,133.711
399.29,390.99,6.129,406,546,9,5,46.44,1.8,7.85,1.0,0,1,1,0,72.18
36.97,467.94,28.211,1424,429,12,0,56.67,1.8,7.85,1.6,1,1,1,0,70.456
362.88,410.21,4.953,1229,1901,12,1,17.25,5.0,4.5,1.6,0,1,1,1,216.237
227.89,475.5,1.946,2228,611,8,7,23.64,1.0,2.7,1.6,0,1,1,1,70.404
398.52,173.01,1.557,1526,2442,6,1,35.7,1.0,2.7,1.25,0,1,1,1,24.641
47.02,692.63,2.292,451,1759,14,6,15.91,1.0,2.7,1.25,0,1,1,1,59.266
184.8,232.16,1.756,1174,680,9,7,40.88,1.8,7.85,1.0,0,1,1,0,52.619
458.96,622.12,12.613,540,2607,1,5,49.03,0.5,1.05,1.25,1,1,1,1,43.478
181.6,227.65,1.694,393,414,13,4,21.8,1.0,2.7,1.25,0,1,1,1,29.93
162.16,563.79,3.319,1486,149,7,6,57.99,1.2,8.5,1.6,0,1,1,0,92.618
357.26,284.3,7.24,754,2064,3,6,5.72,0.5,1.05,1.25,1,1,1,1,26.425
262.65,502.97,6.781,1431,374,5,2,44.71,5.0,4.5,1.0,1,1,1,0,235.734
311.89,496.13,7.428,867,298,6,2,58.16,1.2,8.5,1.6,1,1,1,1,85.349
320.27,372.03,16.646,450,2918,12,5,41.41,1.0,2.7,1.25,1,1,1,1,76.854
397.15,143.87,6.071,430,2005,1,6,50.26,1.2,8.5,1.6,1,1,1,0,72.762
457.07,285.13,6.661,1803,1140,4,7,44.51,1.2,8.5,1.25,1,1,1,1,76.405
46.63,424.1,23.291,528,2588,12,6,10.03,0.5,1.05,1.0,0,1,1,0,14.038
112.49,157.99,5.742,2498,1908,12,3,16.47,1.2,8.5,1.0,1,1,1,0,24.455
322.41,356.2,3.252,1549,1913,3,6,48.14,1.8,7.85,1.25,0,1,1,1,90.169
307.45,711.26,4.318,2242,376,5,1,13.53,1.2,8.5,1.6,1,1,1,1,66.818
317.62,143.13,3.77,636,1565,7,1,23.29,5.0,4.5,1.0,1,1,1,0,123.707
384.64,223.18,6.532,1437,528,2,7,13.74,0.5,1.05,1.25,1,1,1,0,24.929
22.2,160.46,2.354,2446,1920,0,0,40.59,5.0,4.5,1.25,0,1,0,0,12.8
132.5,383.06,4.18,704,1159,4,4,31.19,1.8,7.85,1.25,1,1,1,1,66.878
212.07,490.48,6.591,181,1919,3,0,3.55,1.0,2.7,1.6,1,1,1,0,38.561
117.72,344.17,5.696,1420,806,7,6,55.44,1.8,7.85,1.25,0,1,1,1,89.282
444.72,310.11,10.713,1034,2990,3,7,7.49,5.0,4.5,1.0,1,1,1,0,248.151
278.74,422.82,1.22,1528,2165,0,3,38.1,5.0,4.5,1.6,0,1,0,0,184.511
11.6,531.62,12.67,871,2545,13,0,3.98,1.2,8.5,1.0,1,0,1,0,11.192
468.95,206.72,4.961,2439,1420,13,3,49.64,0.5,1.05,1.6,1,1,1,0,52.392
270.61,611.16,1.893,1886,1822,5,1,31.9,1.0,2.7,1.6,0,1,1,1,41.981
256.69,153.72,4.327,2115,1008,11,7,0.25,0.5,1.05,1.0,1,1,1,0,15.178
108.8,713.11,1.213,1707,1304,6,0,55.34,0.5,1.05,1.25,0,1,1,1,13.967
389.25,492.41,7.95,1900,2202,4,7,11.05,5.0,4.5,1.0,0,1,1,0,235.719
326.84,378.79,2.204,196,1512,3,2,9.67,0.5,1.05,1.6,0,1,1,1,15.871
208.46,336.71,8.294,345,2392,10,2,28.82,1.2,8.5,1.25,1,1,1,0,44.628
236.79,619.59,10.01,322,1701,13,3,31.94,1.8,7.85,1.25,1,1,1,0,107.398
307.91,252.92,6.542,556,498,2,6,11.64,1.0,2.7,1.6,1,1,1,1,59.133
326.28,684.89,2.149,1847,2047,13,7,39.17,5.0,4.5,1.6,0,1,1,0,587.442
279.23,145.16,2.289,2039,430,5,5,21.97,5.0,4.5,1.25,0,1,1,0,114.546
290.63,392.57,8.573,2144,859,10,0,20.34,0.5,1.05,1.25,1,1,1,1,19.444
163.13,141.62,2.046,1884,761,4,3,33.13,1.8,7.85,1.25,0,1,1,1,32.499
74.79,748.72,2.626,987,1537,7,1,51.63,1.2,8.5,1.25,0,1,1,0,40.637
33.54,66.91,6.008,755,2192,2,3,39.39,0.5,1.05,1.6,0,1,1,1,4.248
299.4,676.9,16.281,1859,2569,10,6,38.18,1.2,8.5,1.6,0,1,1,1,113.118
62.2,651.05,13.885,1612,110,6,2,52.21,0.5,1.05,1.0,1,1,1,0,14.341
498.86,310.47,11.531,2299,1476,2,7,42.2,1.0,2.7,1.6,0,1,1,1,61.025
370.94,463.62,5.49,1048,452,6,4,32.38,0.5,1.05,1.0,1,1,1,0,24.571
211.48,377.45,3.861,1618,493,8,3,24.43,0.5,1.05,1.25,1,1,1,0,19.295
377.92,66.8,2.779,663,920,8,0,59.65,1.8,7.85,1.6,0,1,1,1,79.952
221.15,582.36,3.278,2113,519,3,1,21.84,1.2,8.5,1.25,1,1,1,1,40.929
240.4,188.19,1.484,1186,2775,6,0,48.26,0.5,1.05,1.6,0,1,1,1,14.578
198.72,382.44,7.341,433,1623,6,5,4.56,1.2,8.5,1.6,0,1,1,1,48.798
91.15,247.4,2.226,370,2407,13,4,22.27,1.0,2.7,1.6,0,1,1,1,39.466
406.22,243.7,1.974,1199,2562,3,6,27.23,1.8,7.85,1.25,0,1,1,0,63.828
149.71,408.61,2.634,1205,261,3,5,45.52,1.2,8.5,1.0,0,1,1,0,41.116
171.27,523.05,1.371,617,303,14,2,6.17,1.8,7.85,1.0,0,1,1,0,42.655
12.52,637.12,1.65,1062,2159,14,2,46.97,5.0,4.5,1.25,0,1,1,1,200.547
24.33,617.12,2.642,1379,2771,13,5,47.88,1.2,8.5,1.25,0,1,1,0,63.349
213.54,784.55,1.889,665,2849,6,0,13.95,1.0,2.7,1.6,0,1,1,0,23.988
106.19,442.61,5.379,2476,1238,10,7,3.91,1.8,7.85,1.25,1,1,1,1,88.007
343.48,145.96,3.447,1283,2830,7,0,29.67,5.0,4.5,1.25,1,1,1,1,184.424
302.77,101.43,7.261,246,1641,13,3,35.59,1.8,7.85,1.25,1,1,1,1,96.102
185.15,405.9,1.779,1594,2152,3,0,29.67,0.5,1.05,1.0,0,0,1,0,6.633
493.48,514.1,6.923,951,1613,14,7,30.78,1.2,8.5,1.0,1,1,1,0,91.423
10.24,521.47,13.722,2276,1631,0,1,59.66,1.0,2.7,1.0,1,1,0,0,8.879
183.41,103.7,19.259,717,234,0,4,33.57,1.8,7.85,1.0,1,1,0,0,36.016
121.8,231.63,8.124,571,2666,6,2,7.67,1.8,7.85,1.25,1,1,1,0,40.681
39.95,398.72,3.204,1457,2328,1,6,21.63,1.2,8.5,1.25,1,1,1,0,43.561
489.69,479.72,4.317,955,581,13,7,25.61,0.5,1.05,1.25,1,1,1,1,49.136
256.84,716.15,1.566,2127,1029,9,1,4.2,1.2,8.5,1.6,0,1,1,0,48.405
146.32,596.08,2.896,1903,1753,13,7,45.78,1.0,2.7,1.0,0,1,1,0,64.031
364.44,553.89,4.323,2158,2650,0,7,21.6,1.8,7.85,1.25,1,1,0,0,119.498
29.01,765.36,21.981,1308,1717,2,4,41.71,1.8,7.85,1.0,1,1,1,0,65.151
159.02,195.53,1.442,148,425,4,5,2.28,5.0,4.5,1.25,0,1,1,0,94.389
185.02,192.42,5.255,1062,2982,2,2,37.13,0.5,1.05,1.0,1,1,1,0,10.192
38.17,643.52,1.993,355,194,5,6,51.8,1.0,2.7,1.6,0,1,1,1,73.292
488.34,546.11,2.14,967,1295,2,4,35.11,1.2,8.5,1.0,0,1,1,0,47.502
14.79,403.03,2.034,1024,1790,13,2,37.16,1.0,2.7,1.0,0,1,1,0,25.579
410.61,367.49,10.496,2089,1333,7,1,33.54,5.0,4.5,1.6,0,1,1,0,214.642
188.54,341.54,12.92,1355,1229,4,4,28.86,5.0,4.5,1.0,0,1,1,0,127.495
27.19,299.95,8.204,2343,1070,0,3,24.69,1.2,8.5,1.25,1,1,0,1,19.956
375.18,708.88,17.798,1519,558,11,2,22.9,1.0,2.7,1.25,0,1,1,0,47.618
332.92,485.34,6.838,443,1792,6,5,3.12,1.8,7.85,1.0,1,1,1,0,87.282
322.78,477.26,2.337,576,551,4,1,13.17,1.0,2.7,1.6,0,1,1,1,36.569
164.93,221.98,1.975,1018,628,4,6,56.73,0.5,1.05,1.0,0,1,1,0,12.94
300.88,553.83,2.982,503,1631,10,1,22.45,0.5,1.05,1.6,0,1,1,0,17.159
496.22,121.97,20.054,826,1363,8,6,17.59,0.5,1.05,1.6,1,1,1,1,35.426
127.68,176.25,3.832,1096,1981,4,4,50.02,5.0,4.5,1.25,1,1,1,0,137.089
50.26,617.28,2.822,544,880,5,3,26.16,1.0,2.7,1.0,0,1,1,0,25.429
397.32,580.5,12.104,495,1335,12,4,23.63,0.5,1.05,1.0,1,1,1,0,31.538
197.61,361.51,12.983,2385,247,10,1,48.61,5.0,4.5,1.25,1,1,1,1,210.733
55.59,506.42,6.115,783,371,6,6,42.08,0.5,1.05,1.6,1,1,1,1,37.262
479.28,683.25,6.826,2033,1927,8,7,43.2,1.2,8.5,1.6,0,1,1,0,135.343
245.27,539.38,2.086,2376,2437,3,2,4.7,1.8,7.85,1.25,0,1,1,1,50.558
340.11,681.56,2.048,2031,367,1,1,13.64,1.8,7.85,1.0,0,1,1,0,36.503
173.93,730.76,2.197,1398,1589,8,5,48.34,1.0,2.7,1.0,0,1,1,0,58.92
11.32,348.6,3.345,1604,2152,8,0,50.2,1.8,7.85,1.25,1,1,1,1,36.412
15.28,340.35,1.994,1133,798,5,3,43.04,1.2,8.5,1.25,0,1,1,1,26.5
34.31,70.0,2.278,994,319,2,6,12.75,5.0,4.5,1.6,0,1,1,0,39.584
420.45,436.18,2.394,2337,845,4,1,29.82,1.0,2.7,1.25,0,1,1,1,30.763
127.34,701.69,22.278,1366,757,7,4,46.88,0.5,1.05,1.25,1,1,1,0,30.593
196.85,737.18,9.615,2353,861,2,7,43.12,1.0,2.7,1.25,1,1,1,1,68.916
393.83,103.52,1.898,2281,1293,11,7,47.87,0.5,1.05,1.25,0,1,1,1,21.983
158.1,785.98,9.855,2372,2436,10,6,39.58,1.2,8.5,1.6,1,1,1,0,157.554
174.88,786.15,10.269,656,2544,14,7,55.64,1.8,7.85,1.25,0,1,1,1,189.842
370.38,668.29,2.274,792,1411,10,2,20.38,1.8,7.85,1.25,0,1,1,0,84.446
293.2,500.21,4.392,1247,2899,10,3,46.75,1.2,8.5,1.6,1,1,1,1,88.084
104.63,271.16,11.281,849,1392,3,3,41.39,5.0,4.5,1.25,0,1,1,0,91.929
50.59,551.64,1.671,2117,608,10,1,54.06,1.0,2.7,1.6,0,1,1,1,46.479
363.16,392.89,22.157,2254,1864,9,2,30.97,0.5,1.05,1.0,1,1,1,0,24.96
302.61,684.95,1.503,597,764,10,7,39.6,1.0,2.7,1.6,0,1,1,1,94.821
212.78,301.94,10.372,2033,1922,8,6,58.64,1.8,7.85,1.25,1,1,1,0,119.881
268.11,539.98,2.377,1340,2440,11,3,36.99,0.5,1.05,1.25,0,1,1,0,21.54
476.95,594.55,1.443,2058,1828,2,3,50.11,5.0,4.5,1.6,0,1,1,0,293.978
241.77,536.12,3.579,663,2603,6,7,46.13,5.0,4.5,1.6,0,1,1,1,404.967
173.8,236.92,3.927,133,2157,6,7,22.82,1.0,2.7,1.6,0,1,1,0,44.363
180.78,547.12,1.567,2393,728,3,7,31.36,1.8,7.85,1.25,0,1,1,0,96.985
213.51,737.86,1.584,1127,2065,8,1,5.17,1.2,8.5,1.0,0,1,1,0,29.341
289.57,773.97,1.767,1675,2170,0,2,49.67,1.2,8.5,1.25,0,1,0,0,44.182
126.59,796.01,5.939,1551,2207,14,2,23.4,5.0,4.5,1.0,1,1,1,0,216.998
34.26,545.81,3.793,295,2716,1,0,49.83,1.8,7.85,1.25,1,1,1,0,20.397
399.01,456.47,2.363,1309,1344,7,0,58.4,1.8,7.85,1.0,0,1,1,0,49.615
16.27,242.38,1.527,1810,979,13,6,48.6,1.2,8.5,1.6,0,1,1,1,64.366
259.67,175.55,2.566,2330,2461,11,6,46.82,5.0,4.5,1.6,0,1,1,1,250.073
415.69,651.01,1.107,1725,382,4,4,0.17,1.2,8.5,1.0,0,1,1,0,56.407
248.32,280.2,7.148,321,129,5,2,31.14,5.0,4.5,1.0,1,1,1,0,174.65
37.35,399.89,3.414,1082,908,9,0,27.38,1.2,8.5,1.25,1,1,1,0,21.866
370.57,778.25,3.802,404,2549,9,1,0.58,1.2,8.5,1.25,1,1,1,1,46.038
226.61,536.51,6.274,66,2822,9,3,33.12,1.2,8.5,1.0,0,1,1,0,48.449
437.29,64.99,8.889,101,1662,8,2,56.48,1.8,7.85,1.6,1,1,1,0,145.538
99.38,742.46,1.271,1451,1726,0,4,26.34,5.0,4.5,1.6,0,1,0,1,263.017
395.76,78.09,2.825,2485,947,7,6,41.47,1.0,2.7,1.25,0,1,1,1,32.083
397.36,517.48,8.69,93,2648,7,2,42.17,1.2,8.5,1.6,1,1,1,1,101.254
166.7,666.81,4.542,2046,1024,10,1,35.23,0.5,1.05,1.6,0,1,1,1,23.04
445.7,675.19,4.805,271,2728,10,5,59.83,5.0,4.5,1.25,1,1,1,0,512.924
145.01,706.29,28.008,679,1092,9,1,31.76,1.0,2.7,1.0,1,1,1,0,28.249
369.65,673.29,8.734,769,731,2,2,2.81,1.8,7.85,1.6,1,1,1,1,138.712
323.52,459.19,1.442,1531,1506,13,5,18.08,1.2,8.5,1.6,0,1,1,0,75.316
29.69,611.5,3.021,1625,949,2,0,35.94,1.8,7.85,1.0,1,1,1,0,17.396
332.75,668.3,52.66,1985,508,0,4,24.06,1.2,8.5,1.0,1,1,0,0,64.185
34.42,395.97,6.331,2054,1687,4,7,6.98,5.0,4.5,1.25,1,1,1,0,206.75
350.47,289.0,3.393,58,1655,14,7,30.51,0.5,1.05,1.0,0,1,1,0,21.336
450.46,714.23,4.406,1403,755,6,7,24.11,1.0,2.7,1.0,0,1,1,0,62.35
426.99,674.71,2.301,658,2893,6,5,35.87,1.8,7.85,1.6,0,1,1,1,164.21
251.51,694.35,4.354,472,2526,14,4,24.27,1.8,7.85,1.6,0,1,1,0,138.945
206.81,632.16,3.798,235,103,8,7,15.36,1.2,8.5,1.25,1,1,1,0,79.301
255.62,772.15,13.929,846,1379,1,2,47.59,1.2,8.5,1.25,1,1,1,1,62.829
67.25,560.42,2.107,1036,425,4,5,3.62,1.8,7.85,1.25,0,1,1,1,75.296
366.19,613.12,1.687,2328,1855,6,2,30.95,1.8,7.85,1.6,0,1,1,1,101.474
182.17,743.71,5.044,270,2395,9,1,33.77,0.5,1.05,1.25,1,1,1,1,23.34
314.98,522.6,4.015,1985,1724,4,6,38.85,5.0,4.5,1.0,0,1,1,0,226.407
213.79,544.32,2.043,1310,2615,12,3,43.1,1.0,2.7,1.25,0,1,1,1,58.626
144.51,423.15,2.812,1136,860,8,0,54.86,5.0,4.5,1.0,0,1,1,0,108.583
243.27,237.03,4.373,2127,886,14,2,32.3,1.2,8.5,1.25,0,1,1,0,44.818
50.02,620.05,4.397,795,1869,14,0,28.19,0.5,1.05,1.0,1,1,1,0,9.897
147.48,460.94,6.364,2260,1081,9,6,28.16,1.0,2.7,1.0,1,1,1,0,50.456
71.54,780.6,8.636,377,2865,11,1,18.96,0.5,1.05,1.6,1,1,1,0,22.636
220.75,627.79,2.15,1706,2559,8,0,8.55,0.5,1.05,1.6,0,1,1,0,11.69
95.23,653.02,4.595,2351,697,6,4,34.9,1.8,7.85,1.0,1,1,1,0,71.829
219.64,652.57,5.449,2124,725,3,5,59.2,1.2,8.5,1.0,1,1,1,0,63.395
225.29,344.33,3.491,1883,2340,0,2,31.77,5.0,4.5,1.6,0,1,0,0,133.05
295.55,428.95,8.332,1709,242,7,2,25.87,1.8,7.85,1.0,0,1,1,0,44.28
27.99,407.84,1.455,887,2857,14,5,58.32,1.2,8.5,1.6,0,1,1,0,90.998
374.16,411.76,1.441,1708,1607,10,1,2.43,1.2,8.5,1.6,0,1,1,0,40.924
247.78,206.49,3.735,795,2448,2,5,58.35,5.0,4.5,1.0,1,1,1,0,143.266
178.44,765.69,2.854,166,1945,8,2,16.27,1.0,2.7,1.25,0,1,1,1,33.763
459.97,638.41,1.716,779,832,8,6,7.48,1.8,7.85,1.6,0,1,1,1,132.766
396.6,250.53,2.718,1695,2575,6,4,15.95,1.0,2.7,1.0,0,1,1,0,26.711
206.81,668.93,3.088,951,1795,4,2,24.13,0.5,1.05,1.25,1,1,1,0,18.279
60.17,243.25,13.533,2291,2989,9,3,49.89,1.2,8.5,1.6,1,1,1,0,50.318
288.25,168.38,1.458,1947,890,7,2,32.81,1.2,8.5,1.0,0,1,1,0,24.374
388.11,89.29,3.746,2271,1012,11,2,19.67,1.8,7.85,1.6,0,1,1,1,52.626
200.94,766.89,5.501,2205,419,13,6,44.14,1.8,7.85,1.0,1,1,1,0,139.872
297.17,260.17,3.419,1797,676,11,4,39.17,5.0,4.5,1.25,1,1,1,0,242.119
28.08,363.07,1.364,208,2343,10,6,13.13,1.2,8.5,1.25,0,1,1,1,37.155
89.99,242.69,13.833,1488,2932,6,7,20.2,1.8,7.85,1.25,0,1,1,0,51.259
80.28,218.09,54.732,546,1939,5,0,53.65,1.8,7.85,1.6,0,1,1,0,40.726
21.34,735.78,3.377,1456,118,4,7,42.53,1.8,7.85,1.25,1,1,1,1,132.384
339.12,668.08,2.785,116,1737,11,2,40.18,1.8,7.85,1.25,0,1,1,1,87.135
292.18,363.06,1.203,108,655,12,6,10.18,1.8,7.85,1.25,0,1,1,1,78.737
453.86,281.33,11.02,626,1203,5,6,0.88,1.8,7.85,1.0,1,1,1,0,96.857
263.58,363.77,1.704,432,1864,11,3,42.36,5.0,4.5,1.25,0,1,1,0,182.176
278.81,58.63,1.916,1881,912,4,3,40.86,1.8,7.85,1.6,0,1,1,1,43.743
414.82,779.51,2.096,1139,187,5,2,50.67,1.2,8.5,1.0,0,1,1,0,46.733
323.95,509.0,1.615,2316,2402,7,3,46.71,5.0,4.5,1.6,0,1,1,1,326.377
173.71,357.6,5.655,537,377,14,0,33.97,1.2,8.5,1.0,1,1,1,0,32.993
209.19,649.36,2.62,1370,755,7,4,46.5,1.0,2.7,1.25,0,1,1,0,51.465
457.99,612.98,3.254,174,2033,13,4,5.11,1.8,7.85,1.25,1,1,1,1,122.152
51.35,638.6,4.373,247,2843,8,3,23.44,1.2,8.5,1.6,1,1,1,0,56.655
94.13,90.96,1.662,54,2736,14,1,8.77,1.8,7.85,1.6,0,1,1,1,23.52
464.3,763.12,2.112,1969,168,8,5,41.82,1.2,8.5,1.6,0,1,1,1,130.402
172.86,465.32,2.647,2362,563,11,0,11.11,1.2,8.5,1.6,0,0,1,0,25.733
395.19,103.51,8.856,1312,2369,12,7,16.3,0.5,1.05,1.25,1,1,1,0,26.745
289.43,459.74,2.301,1423,1138,12,7,49.66,1.0,2.7,1.0,0,1,1,0,46.287
255.4,726.47,22.113,1599,954,1,1,7.74,0.5,1.05,1.0,1,1,1,0,16.928
56.34,295.24,1.849,1080,2807,1,4,45.91,1.0,2.7,1.25,0,1,1,0,19.201
370.04,793.17,2.075,781,2762,0,4,13.44,1.8,7.85,1.25,0,1,0,1,109.537
486.78,759.63,2.474,991,2099,11,3,18.15,5.0,4.5,1.6,0,1,1,1,345.127
217.36,558.26,8.841,1004,84,11,1,12.14,0.5,1.05,1.6,1,1,1,1,24.802
356.06,547.24,44.197,134,2600,6,3,55.71,1.0,2.7,1.0,1,1,1,0,57.731
467.21,93.94,2.142,1198,1456,7,1,2.65,5.0,4.5,1.6,0,1,1,1,153.044
184.63,527.32,18.529,569,2680,0,5,27.79,0.5,1.05,1.25,1,1,0,0,26.033
414.14,144.76,2.127,1744,1187,4,5,54.13,5.0,4.5,1.25,0,1,1,1,153.295
154.84,480.04,2.663,1389,1771,4,0,26.88,5.0,4.5,1.0,0,1,1,0,64.439
312.82,333.45,2.681,1165,2766,8,2,45.56,0.5,1.05,1.0,0,1,1,0,15.713
173.09,168.4,2.148,111,222,7,6,40.52,0.5,1.05,1.0,0,1,1,0,12.349
402.22,469.53,2.932,226,1671,14,2,16.84,5.0,4.5,1.0,0,1,1,0,143.494
131.04,158.04,2.126,178,2027,1,2,30.64,0.5,1.05,1.25,0,1,1,0,5.939
